Context,File Name,AudioLink,class,helper
Feeding,56097.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\56097.wav,0,0.267691725
Feeding,561.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\561.wav,0,0.011751039
Feeding,56104.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\56104.wav,0,0.246219534
Feeding,56107.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\56107.wav,0,0.646792476
Feeding,56127.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\56127.wav,0,0.342898776
Feeding,56454.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\56454.wav,0,0.228501368
Feeding,56500.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\56500.wav,0,0.098876367
Feeding,56946.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\56946.wav,0,0.225514369
Feeding,56947.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\56947.wav,0,0.364059179
Feeding,56953.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\56953.wav,0,0.157092975
Feeding,56963.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\56963.wav,0,0.614653449
Feeding,56980.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\56980.wav,0,0.363632863
Feeding,5701.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\5701.wav,0,0.200275917
Feeding,574.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\574.wav,0,0.670384914
Feeding,57579.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\57579.wav,0,0.989927448
Feeding,57580.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\57580.wav,0,0.548939099
Feeding,57583.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\57583.wav,0,0.809363787
Feeding,57606.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\57606.wav,0,0.904608659
Feeding,57620.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\57620.wav,0,0.833365679
Feeding,57622.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\57622.wav,0,0.76858543
Feeding,57657.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\57657.wav,0,0.436040516
Feeding,57825.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\57825.wav,0,0.556858461
Feeding,58066.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\58066.wav,0,0.754153551
Feeding,58083.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\58083.wav,0,0.195770509
Feeding,581.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\581.wav,0,0.962025996
Feeding,58111.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\58111.wav,0,0.857086593
Feeding,58113.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\58113.wav,0,0.687470442
Feeding,58229.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\58229.wav,0,0.686951484
Feeding,583.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\583.wav,0,0.284936397
Feeding,58324.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\58324.wav,0,0.537748893
Feeding,58669.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\58669.wav,0,0.276106817
Feeding,58670.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\58670.wav,0,0.12841836
Feeding,58688.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\58688.wav,0,0.521309342
Feeding,58707.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\58707.wav,0,0.111552388
Feeding,58721.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\58721.wav,0,0.82992436
Feeding,58743.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\58743.wav,0,0.457489838
Feeding,59045.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\59045.wav,0,0.441213081
Feeding,59060.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\59060.wav,0,0.362344866
Feeding,59082.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\59082.wav,0,0.032835777
Feeding,59084.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\59084.wav,0,0.610997161
Feeding,59403.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\59403.wav,0,0.559323193
Feeding,59404.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\59404.wav,0,0.688117142
Feeding,59417.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\59417.wav,0,0.096162798
Feeding,5977.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\5977.wav,0,0.93391456
Feeding,59805.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\59805.wav,0,0.919372452
Feeding,59811.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\59811.wav,0,0.242845383
Feeding,59814.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\59814.wav,0,0.394704107
Feeding,59819.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\59819.wav,0,0.180154903
Feeding,59825.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\59825.wav,0,0.185404204
Feeding,60139.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\60139.wav,0,0.598994519
Feeding,60150.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\60150.wav,0,0.870889978
Feeding,60151.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\60151.wav,0,0.256146195
Feeding,60164.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\60164.wav,0,0.746727863
Feeding,60172.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\60172.wav,0,0.565581304
Feeding,60176.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\60176.wav,0,0.215592652
Feeding,6040.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\6040.wav,0,0.147197974
Feeding,6048.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\6048.wav,0,0.409900151
Feeding,60573.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\60573.wav,0,0.451849053
Feeding,60580.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\60580.wav,0,0.968090053
Feeding,60928.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\60928.wav,0,0.766423673
Feeding,60930.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\60930.wav,0,0.402115627
Feeding,60944.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\60944.wav,0,0.491903198
Feeding,60947.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\60947.wav,0,0.530143518
Feeding,60953.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\60953.wav,0,0.851455085
Feeding,6096.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\6096.wav,0,0.816060812
Feeding,60990.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\60990.wav,0,0.032657047
Feeding,61024.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\61024.wav,0,0.805755481
Feeding,61315.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\61315.wav,0,0.223638906
Feeding,61317.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\61317.wav,0,0.558864495
Feeding,61324.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\61324.wav,0,0.432622329
Feeding,61326.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\61326.wav,0,0.155310694
Feeding,61330.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\61330.wav,0,0.52014946
Feeding,61336.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\61336.wav,0,0.776054225
Feeding,61356.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\61356.wav,0,0.641545021
Feeding,61372.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\61372.wav,0,0.147687995
Feeding,61383.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\61383.wav,0,0.567209635
Feeding,61384.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\61384.wav,0,0.663559785
Feeding,61388.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\61388.wav,0,0.202086267
Feeding,61390.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\61390.wav,0,0.757324415
Feeding,61391.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\61391.wav,0,0.306660548
Feeding,61392.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\61392.wav,0,0.514063031
Feeding,6174.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\6174.wav,0,0.813286237
Feeding,6175.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\6175.wav,0,0.604851523
Feeding,61759.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\61759.wav,0,0.56654654
Feeding,6177.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\6177.wav,0,0.768821453
Feeding,61807.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\61807.wav,0,0.102802839
Feeding,61825.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\61825.wav,0,0.921804764
Feeding,6219.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\6219.wav,0,0.797633769
Feeding,62332.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\62332.wav,0,0.836981236
Feeding,62373.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\62373.wav,0,0.649969024
Feeding,62375.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\62375.wav,0,0.579815936
Feeding,6242.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\6242.wav,0,0.363991503
Feeding,6264.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\6264.wav,0,0.438033049
Feeding,628.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\628.wav,0,0.941021125
Feeding,62820.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\62820.wav,0,0.34426335
Feeding,62853.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\62853.wav,0,0.065104639
Feeding,62860.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\62860.wav,0,0.62065568
Feeding,62870.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\62870.wav,0,0.414676302
Feeding,62908.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\62908.wav,0,0.769353139
Feeding,62917.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\62917.wav,0,0.440382441
Feeding,630.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\630.wav,0,0.767661225
Feeding,632.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\632.wav,0,0.841230391
Feeding,63357.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\63357.wav,0,0.927815656
Feeding,63665.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\63665.wav,0,0.510973953
Feeding,63725.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\63725.wav,0,0.334644062
Feeding,63726.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\63726.wav,0,0.91142597
Feeding,63727.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\63727.wav,0,0.757241641
Feeding,63735.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\63735.wav,0,0.559384729
Feeding,63736.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\63736.wav,0,0.256336853
Feeding,63748.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\63748.wav,0,0.124291166
Feeding,63752.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\63752.wav,0,0.492009751
Feeding,63753.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\63753.wav,0,0.46152624
Feeding,63754.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\63754.wav,0,0.109634632
Feeding,63755.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\63755.wav,0,0.500930238
Feeding,63785.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\63785.wav,0,0.618517011
Feeding,63789.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\63789.wav,0,0.352701819
Feeding,63794.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\63794.wav,0,0.779445157
Feeding,63818.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\63818.wav,0,0.129255553
Feeding,63821.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\63821.wav,0,0.932075643
Feeding,63822.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\63822.wav,0,0.95539917
Feeding,63846.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\63846.wav,0,0.764583438
Feeding,63860.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\63860.wav,0,0.395010484
Feeding,64047.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\64047.wav,0,0.544862104
Feeding,64072.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\64072.wav,0,0.254475786
Feeding,64079.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\64079.wav,0,0.854367399
Feeding,64081.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\64081.wav,0,0.059599978
Feeding,64088.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\64088.wav,0,0.007337514
Feeding,64097.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\64097.wav,0,0.747608423
Feeding,64105.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\64105.wav,0,0.423225642
Feeding,64143.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\64143.wav,0,0.137100601
Feeding,6433.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\6433.wav,0,0.927849302
Feeding,6434.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\6434.wav,0,0.981158134
Feeding,6438.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\6438.wav,0,0.958123867
Feeding,64388.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\64388.wav,0,0.742880962
Feeding,6451.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\6451.wav,0,0.874600658
Feeding,64638.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\64638.wav,0,0.963362706
Feeding,64639.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\64639.wav,0,0.873851783
Feeding,64643.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\64643.wav,0,0.556633456
Feeding,64650.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\64650.wav,0,0.296380721
Feeding,64662.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\64662.wav,0,0.750351388
Feeding,64667.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\64667.wav,0,0.148101163
Feeding,6471.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\6471.wav,0,0.511006195
Feeding,6472.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\6472.wav,0,0.318543717
Feeding,6473.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\6473.wav,0,0.668942599
Feeding,6488.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\6488.wav,0,0.540502729
Feeding,64956.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\64956.wav,0,0.785154604
Feeding,64961.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\64961.wav,0,0.797636432
Feeding,64963.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\64963.wav,0,0.102473975
Feeding,64980.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\64980.wav,0,0.663950373
Feeding,6506.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\6506.wav,0,0.281444793
Feeding,65139.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\65139.wav,0,0.244671958
Feeding,65149.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\65149.wav,0,0.091386205
Feeding,65150.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\65150.wav,0,0.548339325
Feeding,65160.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\65160.wav,0,0.117375841
Feeding,65169.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\65169.wav,0,0.053766895
Feeding,6522.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\6522.wav,0,0.108787431
Feeding,65366.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\65366.wav,0,0.68865041
Feeding,65370.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\65370.wav,0,0.605082496
Feeding,65389.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\65389.wav,0,0.166066267
Feeding,65391.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\65391.wav,0,0.929624771
Feeding,65396.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\65396.wav,0,0.088122141
Feeding,65417.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\65417.wav,0,0.82440557
Feeding,65432.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\65432.wav,0,0.502905384
Fighting,6555.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\6555.wav,1,0.380736021
Feeding,65882.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\65882.wav,0,0.686612528
Feeding,65883.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\65883.wav,0,0.952384126
Feeding,65903.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\65903.wav,0,0.514848788
Feeding,66429.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\66429.wav,0,0.359358585
Feeding,66430.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\66430.wav,0,0.22041587
Fighting,6646.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\6646.wav,1,0.747902627
Feeding,6659.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\6659.wav,0,0.413763473
Feeding,6673.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\6673.wav,0,0.578717718
Feeding,6675.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\6675.wav,0,0.005289874
Feeding,6677.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\6677.wav,0,0.824034902
Feeding,6678.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\6678.wav,0,0.620259858
Feeding,66858.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\66858.wav,0,0.311234694
Feeding,6687.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\6687.wav,0,0.160112127
Feeding,6690.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\6690.wav,0,0.311098582
Feeding,66911.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\66911.wav,0,0.515139573
Feeding,66913.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\66913.wav,0,0.719862241
Feeding,6701.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\6701.wav,0,0.804030178
Feeding,6729.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\6729.wav,0,0.004295787
Feeding,67297.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\67297.wav,0,0.029118476
Feeding,67300.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\67300.wav,0,0.863688691
Feeding,67304.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\67304.wav,0,0.952413551
Feeding,67310.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\67310.wav,0,0.630745483
Feeding,67313.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\67313.wav,0,0.541434494
Feeding,67314.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\67314.wav,0,0.143216694
Feeding,67323.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\67323.wav,0,0.334575446
Feeding,67324.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\67324.wav,0,0.635298215
Feeding,67354.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\67354.wav,0,0.670063529
Feeding,67710.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\67710.wav,0,0.182733202
Feeding,67723.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\67723.wav,0,0.961630058
Feeding,67725.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\67725.wav,0,0.660830629
Feeding,67739.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\67739.wav,0,0.797497367
Feeding,67742.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\67742.wav,0,0.838823348
Feeding,67744.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\67744.wav,0,0.439724456
Feeding,6787.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\6787.wav,0,0.332839485
Feeding,6788.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\6788.wav,0,0.252192315
Fighting,6797.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\6797.wav,1,0.850433934
Feeding,68252.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\68252.wav,0,0.019013321
Feeding,68253.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\68253.wav,0,0.681848912
Feeding,68254.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\68254.wav,0,0.572413643
Feeding,68863.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\68863.wav,0,0.00103837
Feeding,68891.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\68891.wav,0,0.298921286
Feeding,68931.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\68931.wav,0,0.639089876
Feeding,68932.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\68932.wav,0,0.57599935
Feeding,68934.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\68934.wav,0,0.470891675
Feeding,68947.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\68947.wav,0,0.157558446
Feeding,68948.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\68948.wav,0,0.899437392
Feeding,69396.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\69396.wav,0,0.54293642
Feeding,69397.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\69397.wav,0,0.693614316
Feeding,69404.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\69404.wav,0,0.588425587
Feeding,69844.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\69844.wav,0,0.327926607
Feeding,69847.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\69847.wav,0,0.412498584
Feeding,69873.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\69873.wav,0,0.688023927
Feeding,69903.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\69903.wav,0,0.86913869
Feeding,69977.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\69977.wav,0,0.518688671
